GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01000542.1	0	0	0	0	0	0	0	0
CVRK01000543.1	0	0	0	0	0	0	19	0
CVRK01000544.1	0	0	0	0	0	0	1	0
CVRK01000545.1	0	0	0	0	0	0	435	0
CVRK01000546.1	0	0	0	0	0	0	1	0
CVRK01000547.1	0	0	0	0	0	0	2	0
CVRK01000548.1	0	0	0	0	0	0	3	0
CVRK01000549.1	0	0	0	0	0	0	1	0
CVRK01000550.1	0	0	0	0	0	0	315	0
CVRK01000551.1	0	0	0	0	0	0	13	0
CVRK01000552.1	0	0	0	0	0	0	3	0
CVRK01000553.1	0	0	0	0	0	0	7	0
CVRK01000554.1	0	0	0	0	0	0	82	0
CVRK01000555.1	0	0	0	0	0	0	382	0
CVRK01000556.1	0	0	0	0	0	0	30	0
CVRK01000557.1	0	0	0	0	0	0	23	0
CVRK01000558.1	0	0	0	0	0	0	2	0
CVRK01000559.1	0	0	0	0	0	0	0	0
CVRK01000560.1	286	2	97	0	135	0	190	0
CVRK01000561.1	1482	21	1503	32	819	16	599	37
CVRK01000562.1	0	0	0	0	0	0	3	0
CVRK01000563.1	0	0	0	0	0	0	22	0
CVRK01000564.1	24	2	32	1	25	0	97	0
CVRK01000565.1	0	0	0	0	0	0	18	0
CVRK01000566.1	0	0	0	0	0	0	0	0
CVRK01000567.1	0	0	0	0	0	0	2	0
CVRK01000569.1	0	0	0	0	0	0	49	0
CVRK01000570.1	7	0	5	0	0	0	117	0
CVRK01000571.1	0	0	0	0	0	0	8	0
CVRK01000572.1	0	0	0	0	0	0	0	0
CVRK01000573.1	0	0	0	0	0	0	15	0
CVRK01000574.1	0	0	0	0	0	0	2	0
CVRK01000575.1	0	0	0	0	0	0	2	0
CVRK01000576.1	0	0	0	0	0	0	9	0
CVRK01000577.1	0	0	0	0	0	0	0	0
CVRK01000578.1	0	0	0	0	0	0	10	0
CVRK01000579.1	0	0	0	0	0	0	8	0
CVRK01000580.1	0	0	0	0	0	0	72	0
CVRK01000581.1	0	0	0	0	0	0	2	0
CVRK01000582.1	0	0	0	0	0	0	16	0
CVRK01000584.1	0	0	0	0	0	0	13	0
CVRK01000585.1	0	0	0	0	0	0	19	0
CVRK01000586.1	0	0	0	0	0	0	70	0
CVRK01000587.1	0	0	0	0	0	0	0	0
CVRK01000588.1	0	0	0	0	0	0	39	0
CVRK01000589.1	0	0	0	0	0	0	14	0
CVRK01000590.1	0	0	0	0	0	0	3	0
CVRK01000591.1	0	0	0	0	0	0	16	0
CVRK01000592.1	0	0	0	0	0	0	16	0
CVRK01000593.1	0	0	0	0	0	0	12	0
CVRK01000594.1	0	0	0	0	0	0	21	0
CVRK01000595.1	0	0	0	0	0	0	15	0
CVRK01000596.1	0	0	0	0	0	0	1	0
CVRK01000597.1	0	0	0	0	0	0	0	0
CVRK01000598.1	0	0	0	0	0	0	23	0
CVRK01000599.1	0	0	0	0	0	0	0	0
CVRK01000600.1	0	0	0	0	0	0	44	0
CVRK01000601.1	0	0	0	0	0	0	40	0
CVRK01000602.1	0	0	0	0	0	0	2	0
CVRK01000603.1	0	0	0	0	0	0	8	0
CVRK01000604.1	0	0	0	0	0	0	1	0
CVRK01000605.1	0	0	0	0	0	0	0	0
CVRK01000606.1	0	0	0	0	0	0	2	0
CVRK01000607.1	0	0	0	0	0	0	12	0
CVRK01000608.1	0	0	0	0	0	0	55	0
CVRK01000609.1	0	0	0	0	0	0	69	0
CVRK01000611.1	55	7	72	2	28	16	425	10
CVRK01000612.1	0	0	0	0	0	0	11	0
CVRK01000613.1	0	0	0	0	0	0	2	0
CVRK01000614.1	0	0	0	0	0	0	0	0
CVRK01000615.1	0	0	0	0	0	0	0	0
CVRK01000616.1	0	0	0	0	0	0	23	0
CVRK01000617.1	189	0	182	2	147	0	169	3
CVRK01000618.1	0	0	0	0	0	0	0	0
CVRK01000619.1	0	0	0	0	0	0	3	0
CVRK01000620.1	0	0	0	0	0	0	1	0
CVRK01000621.1	0	0	0	0	0	0	626	0
CVRK01000622.1	0	0	0	0	0	0	18	0
CVRK01000623.1	0	0	0	0	0	0	0	0
CVRK01000624.1	0	0	0	0	0	0	31	0
CVRK01000625.1	0	0	0	0	0	0	7	0
CVRK01000626.1	0	0	0	0	0	0	0	0
CVRK01000627.1	0	0	0	0	0	0	16	0
CVRK01000628.1	0	0	0	0	0	0	159	0
CVRK01000629.1	0	0	0	0	0	0	0	0
CVRK01000630.1	0	0	0	0	0	0	0	0
CVRK01000631.1	0	0	0	0	0	0	41	0
CVRK01000632.1	0	0	0	0	0	0	2	0
CVRK01000633.1	0	0	0	0	0	0	1	0
CVRK01000634.1	0	0	0	0	0	0	27	0
CVRK01000636.1	0	0	0	0	0	0	1	0
CVRK01000637.1	0	0	0	0	0	0	2	0
CVRK01000638.1	0	0	0	0	0	0	0	0
CVRK01000639.1	0	0	0	0	0	0	2	0
CVRK01000640.1	0	0	0	0	0	0	6	0
CVRK01000642.1	0	0	0	0	0	0	9	0
CVRK01000643.1	0	0	0	0	0	0	1	0
CVRK01000644.1	0	0	0	0	0	0	24	0
CVRK01000646.1	0	0	0	0	0	0	15	0
CVRK01000647.1	0	0	0	0	0	0	7	0
CVRK01000648.1	0	0	0	0	0	0	34	0
CVRK01000649.1	0	0	0	0	0	0	54	0
CVRK01000650.1	0	0	0	0	0	0	273	0
CVRK01000651.1	0	0	0	0	0	0	0	0
CVRK01000652.1	0	0	0	0	0	0	66	0
CVRK01000653.1	0	0	0	0	0	0	146	0
CVRK01000654.1	0	0	0	0	0	0	7	0
CVRK01000655.1	0	0	0	0	0	0	47	0
CVRK01000656.1	0	0	0	0	0	0	0	0
CVRK01000658.1	0	0	0	0	0	0	5	0
CVRK01000659.1	0	0	0	0	0	0	47	0
CVRK01000660.1	0	0	0	0	0	0	33	0
CVRK01000661.1	0	0	0	0	0	0	155	0
CVRK01000662.1	0	0	0	0	0	0	38	0
CVRK01000663.1	0	0	0	0	0	0	4	0
CVRK01000664.1	0	0	0	0	0	0	11	0
CVRK01000665.1	0	0	0	0	0	0	3	0
CVRK01000666.1	0	0	0	0	0	0	0	0
CVRK01000667.1	0	0	0	0	0	0	0	0
CVRK01000668.1	0	0	0	0	0	0	6	0
CVRK01000669.1	0	0	0	0	0	0	1	0
CVRK01000671.1	0	0	0	0	0	0	0	0
CVRK01000672.1	0	0	0	0	0	0	1	0
CVRK01000673.1	0	0	0	0	0	0	0	0
CVRK01000674.1	0	0	0	0	0	0	7	0
CVRK01000675.1	0	0	0	0	0	0	27	0
CVRK01000676.1	0	0	0	0	0	0	4	0
CVRK01000677.1	0	0	0	0	0	0	4	0
CVRK01000678.1	0	0	0	0	0	0	8	0
CVRK01000679.1	0	0	0	0	0	0	0	0
CVRK01000680.1	0	0	0	0	0	0	1	0
CVRK01000681.1	0	0	0	0	0	0	0	0
CVRK01000682.1	17670	5126	9828	231	13590	1587	12019	884
CVRK01000683.1	0	0	0	0	0	0	4	0
CVRK01000684.1	0	0	0	0	0	0	2	0
CVRK01000685.1	0	0	0	0	0	0	0	0
CVRK01000686.1	0	0	0	0	0	0	0	0
CVRK01000687.1	0	0	0	0	0	0	1	0
CVRK01000688.1	0	0	0	0	0	0	5	0
CVRK01000689.1	0	0	0	0	0	0	70	0
CVRK01000690.1	0	0	0	0	0	0	0	0
CVRK01000691.1	0	0	0	0	0	0	0	0
CVRK01000692.1	0	0	0	0	0	0	74	0
CVRK01000693.1	0	0	0	0	0	0	0	0
CVRK01000694.1	0	0	0	0	0	0	0	0
CVRK01000695.1	0	0	0	0	0	0	10	0
CVRK01000696.1	0	0	0	0	0	0	14	0
CVRK01000697.1	0	0	0	0	0	0	0	0
CVRK01000699.1	0	0	0	0	0	0	38	0
CVRK01000700.1	0	0	0	0	0	0	56	0
CVRK01000701.1	0	0	0	0	0	0	36	0
CVRK01000702.1	32	0	14	0	64	1	184	0
CVRK01000703.1	0	0	0	0	0	0	3	0
CVRK01000704.1	0	0	0	0	0	0	39	0
CVRK01000705.1	155	5	337	38	257	0	193	16
CVRK01000706.1	0	0	0	0	0	0	56	0
CVRK01000707.1	0	0	0	0	0	0	0	0
CVRK01000708.1	0	0	0	0	0	0	23	0
CVRK01000709.1	0	0	0	0	0	0	1	0
CVRK01000710.1	0	0	0	0	0	0	0	0
CVRK01000711.1	0	0	0	0	0	0	13	0
CVRK01000712.1	0	0	0	0	0	0	0	0
CVRK01000714.1	0	0	0	0	0	0	0	0
CVRK01000715.1	0	0	0	0	0	0	15	0
CVRK01000716.1	0	0	0	0	0	0	14	0
CVRK01000717.1	0	0	0	0	0	0	82	0
CVRK01000718.1	0	0	0	0	0	0	725	0
CVRK01000719.1	0	0	0	0	0	0	0	0
CVRK01000720.1	0	0	0	0	0	0	169	0
CVRK01000721.1	0	0	0	0	0	0	4	0
CVRK01000722.1	0	0	0	0	0	0	27	0
CVRK01000723.1	0	0	0	0	0	0	18	0
CVRK01000724.1	0	0	0	0	0	0	50	0
CVRK01000725.1	0	0	0	0	0	0	2	0
CVRK01000726.1	0	0	0	0	0	0	1	0
CVRK01000727.1	0	0	0	0	0	0	99	0
CVRK01000728.1	0	0	0	0	0	0	52	0
CVRK01000729.1	0	0	0	0	0	0	1	0
CVRK01000730.1	0	0	0	0	9	0	17	0
CVRK01000731.1	0	0	0	0	0	0	0	0
CVRK01000732.1	0	0	0	0	0	0	50	0
CVRK01000733.1	0	0	0	0	0	0	114	0
CVRK01000734.1	0	0	0	0	0	0	2	0
CVRK01000735.1	0	0	0	0	0	0	36	0
CVRK01000736.1	0	0	0	0	0	0	41	0
CVRK01000738.1	0	0	0	0	0	0	2	0
CVRK01000739.1	0	0	0	0	0	0	30	0
CVRK01000740.1	0	0	0	0	0	0	49	0
CVRK01000741.1	0	0	0	0	0	0	0	0
CVRK01000742.1	0	0	0	0	0	0	234	0
CVRK01000743.1	0	0	0	0	0	0	1	0
CVRK01000744.1	0	0	0	0	0	0	3	0
CVRK01000745.1	0	0	0	0	0	0	4	0
CVRK01000746.1	0	0	0	0	0	0	2	0
CVRK01000747.1	0	0	0	0	0	0	0	0
CVRK01000748.1	0	0	0	0	0	0	2	0
CVRK01000749.1	301	17	152	0	125	0	167	0
CVRK01000750.1	0	0	0	0	0	0	228	0
CVRK01000751.1	0	0	0	0	0	0	0	0
CVRK01000752.1	0	0	0	0	0	0	0	0
CVRK01000753.1	0	0	0	0	0	0	11	0
CVRK01000754.1	0	0	0	0	0	0	35	0
CVRK01000755.1	0	0	0	0	0	0	8	0
CVRK01000756.1	0	0	0	0	19	0	304	0
CVRK01000757.1	0	0	0	0	0	0	8	0
CVRK01000758.1	0	0	0	0	0	0	4	0
CVRK01000759.1	0	0	0	0	0	0	8	0
CVRK01000760.1	0	0	0	0	0	0	15	0
CVRK01000761.1	0	0	0	0	0	0	2	0
CVRK01000762.1	0	0	18	1	13	0	58	2
CVRK01000763.1	0	0	0	0	0	0	0	0
CVRK01000764.1	0	0	0	0	0	0	0	0
CVRK01000765.1	0	0	0	0	0	0	219	0
CVRK01000766.1	0	0	0	0	0	0	26	0
CVRK01000767.1	0	0	0	0	0	0	0	0
CVRK01000768.1	0	0	0	0	0	0	0	0
CVRK01000769.1	0	0	0	0	0	0	1	0
CVRK01000770.1	0	0	0	0	0	0	361	0
CVRK01000771.1	0	0	0	0	0	0	0	0
CVRK01000772.1	0	0	0	0	0	0	0	0
CVRK01000773.1	0	0	0	0	0	0	19	0
CVRK01000774.1	12	12	5	7	18	32	59	5
CVRK01000775.1	0	0	0	0	0	0	0	0
CVRK01000776.1	0	0	0	0	0	0	0	0
CVRK01000777.1	0	0	0	0	0	0	0	0
CVRK01000778.1	0	0	0	0	0	0	0	0
CVRK01000779.1	0	0	0	0	0	0	0	0
CVRK01000780.1	0	0	0	0	0	0	2	0
CVRK01000781.1	0	0	0	0	0	0	0	0
CVRK01000783.1	0	0	0	0	0	0	11	0
CVRK01000784.1	0	0	0	0	0	0	19	0
CVRK01000785.1	0	0	0	0	0	0	14	0
CVRK01000786.1	0	0	0	0	0	0	12	0
CVRK01000787.1	0	0	0	0	0	0	4	0
CVRK01000788.1	0	0	0	0	0	0	0	0
CVRK01000789.1	0	0	0	0	0	0	0	0
CVRK01000790.1	0	0	0	0	0	0	0	0
CVRK01000791.1	0	0	0	0	0	0	15	0
CVRK01000792.1	0	0	0	0	0	0	9	0
CVRK01000793.1	0	0	0	0	0	0	1	0
CVRK01000794.1	0	0	0	0	0	0	131	0
CVRK01000795.1	0	0	0	0	6	4	13	1
CVRK01000796.1	0	0	0	0	0	0	15	0
CVRK01000797.1	0	0	0	0	0	0	23	0
CVRK01000798.1	0	0	0	0	0	0	9	0
CVRK01000799.1	0	0	0	0	0	0	5	0
CVRK01000800.1	1	0	5	0	144	15	39	2
CVRK01000801.1	0	0	0	0	0	0	44	0
CVRK01000802.1	0	0	0	0	0	0	46	0
CVRK01000803.1	0	0	0	0	0	0	2	0
CVRK01000804.1	0	0	0	0	0	0	0	0
CVRK01000805.1	0	0	0	0	0	0	192	0
CVRK01000806.1	0	0	0	0	0	0	0	0
CVRK01000807.1	0	0	0	0	0	0	7	0
CVRK01000808.1	0	0	0	0	0	0	62	0
CVRK01000809.1	0	0	0	0	0	0	7	0
CVRK01000810.1	0	0	0	0	0	0	130	0
CVRK01000811.1	0	0	0	0	0	0	21	0
CVRK01000812.1	0	0	0	0	0	0	1	0
CVRK01000813.1	0	0	0	0	0	0	2	0
CVRK01000814.1	0	0	0	0	0	0	1	0
CVRK01000815.1	0	0	0	0	0	0	79	0
CVRK01000816.1	0	0	0	0	0	0	48	0
CVRK01000817.1	0	0	5	6	47	4	24	17
CVRK01000818.1	0	0	0	0	0	0	1	0
CVRK01000819.1	0	0	0	0	0	0	4	0
CVRK01000820.1	0	0	0	0	0	0	33	0
CVRK01000821.1	0	0	0	0	0	0	1043	0
CVRK01000822.1	0	0	0	0	0	0	0	0
CVRK01000823.1	0	0	0	0	0	0	0	0
CVRK01000824.1	0	0	0	0	0	0	15	0
CVRK01000825.1	0	0	0	0	0	0	0	0
CVRK01000826.1	0	0	0	0	0	0	10	0
CVRK01000827.1	0	0	0	0	0	0	62	0
CVRK01000828.1	0	0	0	0	0	0	0	0
CVRK01000829.1	0	0	0	0	0	0	71	0
CVRK01000830.1	0	0	0	0	0	0	1	0
CVRK01000831.1	0	0	0	0	0	0	0	0
CVRK01000832.1	0	0	0	0	0	0	332	0
CVRK01000833.1	38	0	20	1	18	1	131	0
CVRK01000834.1	0	0	0	0	0	0	1	0
CVRK01000835.1	7	0	3	0	0	0	291	0
CVRK01000836.1	0	0	0	0	0	0	11	0
CVRK01000837.1	0	0	0	0	0	0	0	0
CVRK01000838.1	0	0	0	0	0	0	0	0
CVRK01000839.1	0	0	0	0	0	0	25	0
CVRK01000840.1	0	0	0	0	0	0	0	0
CVRK01000841.1	0	0	0	0	0	0	77	0
CVRK01000842.1	0	0	0	0	0	0	0	0
CVRK01000843.1	0	0	0	0	0	0	3	0
CVRK01000844.1	0	0	0	0	0	0	15	0
CVRK01000845.1	0	0	0	0	0	0	2	0
CVRK01000846.1	0	0	0	0	0	0	53	0
CVRK01000847.1	0	0	0	0	0	0	97	0
CVRK01000848.1	0	0	0	0	0	0	0	0
CVRK01000849.1	15	0	8	0	25	0	213	16
CVRK01000851.1	0	0	0	0	0	0	2	0
CVRK01000852.1	0	0	0	0	0	0	2	0
CVRK01000853.1	0	0	0	0	0	0	0	0
CVRK01000854.1	0	0	0	0	0	0	2	0
CVRK01000855.1	193	0	76	0	21	0	236	0
CVRK01000856.1	0	0	0	0	0	0	7	0
CVRK01000857.1	0	0	0	0	0	0	43	0
CVRK01000858.1	0	0	0	0	0	0	18	0
CVRK01000859.1	0	0	0	0	0	0	0	0
CVRK01000860.1	0	0	0	0	0	0	1	0
CVRK01000862.1	0	0	0	0	0	0	1	0
CVRK01000863.1	0	0	0	0	0	0	1349	0
CVRK01000864.1	30	0	10	0	65	0	144	0
CVRK01000865.1	0	0	0	0	0	0	0	0
CVRK01000866.1	0	0	0	0	0	0	1	0
CVRK01000867.1	0	0	0	0	0	0	138	0
CVRK01000870.1	0	0	0	0	0	0	1	0
CVRK01000871.1	0	0	0	0	0	0	1	0
CVRK01000872.1	0	0	0	0	0	0	2	0
CVRK01000873.1	0	0	0	0	0	0	3	0
CVRK01000874.1	0	0	0	0	0	0	0	0
CVRK01000875.1	0	0	0	0	0	0	0	0
CVRK01000876.1	0	0	0	0	0	0	1	0
CVRK01000877.1	0	0	0	0	0	0	0	0
CVRK01000878.1	0	0	0	0	0	0	15	0
CVRK01000879.1	0	0	0	0	0	0	1	0
CVRK01000880.1	0	0	0	0	0	0	0	0
CVRK01000881.1	0	0	0	0	0	0	0	0
CVRK01000882.1	0	0	0	0	0	0	10	0
CVRK01000883.1	0	0	0	0	0	0	96	0
CVRK01000884.1	0	0	0	0	0	0	16	0
CVRK01000885.1	0	0	0	0	0	0	0	0
CVRK01000886.1	0	0	0	0	0	0	13	0
CVRK01000887.1	0	0	0	0	0	0	27	0
CVRK01000888.1	0	0	0	0	0	0	0	0
CVRK01000889.1	0	0	0	0	0	0	2	0
CVRK01000890.1	0	0	0	0	0	0	0	0
CVRK01000891.1	0	0	0	0	0	0	4	0
CVRK01000892.1	0	0	0	0	0	0	0	0
CVRK01000893.1	0	0	0	0	0	0	10	0
CVRK01000894.1	0	0	0	0	0	0	1	0
CVRK01000895.1	0	0	0	0	0	0	298	0
CVRK01000896.1	0	0	0	0	0	0	8	0
CVRK01000897.1	0	0	0	0	0	0	15	0
CVRK01000898.1	0	0	0	0	0	0	10	0
CVRK01000899.1	0	0	0	0	0	0	59	0
CVRK01000900.1	1	7	4	0	16	0	294	4
CVRK01000901.1	0	0	0	0	0	0	5	0
CVRK01000902.1	0	0	0	0	0	0	3	0
CVRK01000903.1	0	0	0	0	0	0	0	0
CVRK01000904.1	0	0	0	0	0	0	0	0
CVRK01000905.1	0	0	0	0	0	0	75	0
CVRK01000906.1	0	0	0	0	0	0	213	0
CVRK01000907.1	0	0	0	0	0	0	0	0
CVRK01000908.1	0	0	0	0	0	0	0	0
CVRK01000909.1	0	0	0	0	0	0	52	0
CVRK01000910.1	0	0	0	0	0	0	14	0
CVRK01000911.1	0	0	0	0	0	0	69	0
CVRK01000912.1	0	0	0	0	0	0	0	0
CVRK01000913.1	0	0	0	0	0	0	3	0
CVRK01000914.1	0	0	0	0	0	0	101	0
CVRK01000916.1	0	0	0	0	0	0	6	0
CVRK01000917.1	0	0	0	0	0	0	13	0
CVRK01000918.1	0	0	0	0	0	0	1	0
CVRK01000919.1	0	0	0	0	0	0	559	0
CVRK01000920.1	0	0	0	0	0	0	9	0
CVRK01000921.1	0	0	0	0	0	0	0	0
CVRK01000922.1	0	0	0	0	0	0	83	0
CVRK01000923.1	0	0	0	0	0	0	93	0
CVRK01000924.1	0	0	0	0	0	0	24	0
CVRK01000925.1	0	0	0	0	0	0	5	0
CVRK01000926.1	0	0	0	0	0	0	80	0
CVRK01000927.1	0	0	0	0	0	0	23	0
CVRK01000928.1	0	0	0	0	0	0	22	0
CVRK01000929.1	0	0	0	0	0	0	0	0
CVRK01000930.1	0	0	0	0	0	0	0	0
CVRK01000931.1	0	0	0	0	0	0	115	0
CVRK01000932.1	0	0	0	0	0	0	126	0
CVRK01000933.1	0	0	0	0	0	0	0	0
CVRK01000934.1	0	0	0	0	0	0	85	0
CVRK01000935.1	0	0	0	0	0	0	108	0
CVRK01000936.1	0	0	0	0	0	0	0	0
CVRK01000937.1	0	0	0	0	0	0	17	0
CVRK01000938.1	0	0	0	0	0	0	1	0
CVRK01000939.1	0	0	0	0	0	0	0	0
CVRK01000940.1	0	0	0	0	0	0	404	0
CVRK01000941.1	0	0	0	0	0	0	86	0
CVRK01000942.1	0	0	0	0	0	0	6	0
CVRK01000943.1	0	0	0	0	0	0	77	0
CVRK01000944.1	0	0	0	0	0	0	12	0
CVRK01000945.1	0	0	0	0	0	0	0	0
CVRK01000946.1	0	0	0	0	0	0	0	0
CVRK01000947.1	0	0	0	0	0	0	22	0
CVRK01000948.1	57	1	55	0	171	15	145	7
CVRK01000949.1	0	0	0	0	0	0	1	0
CVRK01000950.1	0	0	0	0	0	0	2	0
CVRK01000951.1	0	0	0	0	0	0	0	0
CVRK01000952.1	0	0	0	0	0	0	0	0
CVRK01000953.1	0	0	0	0	0	0	4	0
CVRK01000954.1	0	0	0	0	0	0	52	0
CVRK01000955.1	0	0	0	0	0	0	0	0
CVRK01000956.1	0	0	0	0	0	0	40	0
CVRK01000957.1	0	0	0	0	0	0	0	0
CVRK01000958.1	0	0	0	0	0	0	0	0
CVRK01000959.1	0	0	0	0	0	0	1	0
CVRK01000960.1	48	1	24	1	121	2	161	4
CVRK01000961.1	0	0	0	0	0	0	0	0
CVRK01000962.1	0	0	0	0	0	0	0	0
CVRK01000963.1	0	0	0	0	0	0	10	0
CVRK01000964.1	0	0	0	0	0	0	12	0
CVRK01000965.1	0	0	0	0	0	0	10	0
CVRK01000966.1	0	0	0	0	0	0	20	0
CVRK01000967.1	0	0	0	0	0	0	0	0
CVRK01000968.1	0	0	0	0	0	0	0	0
CVRK01000969.1	0	0	22	0	0	0	41	0
CVRK01000970.1	34	0	13	0	0	0	72	0
CVRK01000971.1	39	0	11	0	55	0	178	0
CVRK01000972.1	0	0	0	0	0	0	21	0
CVRK01000973.1	0	0	0	0	0	0	30	0
CVRK01000974.1	0	0	0	0	0	0	0	0
CVRK01000975.1	0	0	0	0	0	0	0	0
CVRK01000976.1	0	0	0	0	0	0	11	0
CVRK01000977.1	0	0	0	0	0	0	2	0
CVRK01000978.1	0	0	0	0	0	0	0	0
CVRK01000979.1	0	0	0	0	0	0	34	0
CVRK01000980.1	390	4	513	2	723	20	185	2
CVRK01000981.1	0	0	0	0	0	0	9	0
CVRK01000983.1	0	0	0	0	0	0	0	0
CVRK01000984.1	0	0	0	0	0	0	3	0
CVRK01000985.1	0	0	0	0	0	0	0	0
CVRK01000986.1	98	5	111	10	44	2	205	20
CVRK01000987.1	0	0	0	0	0	0	21	0
CVRK01000988.1	0	0	0	0	0	0	5	0
CVRK01000989.1	0	0	0	0	0	0	24	0
CVRK01000990.1	0	0	0	0	0	0	0	0
CVRK01000991.1	0	0	0	0	0	0	8	0
CVRK01000992.1	0	0	0	0	0	0	45	0
CVRK01000993.1	0	0	0	0	0	0	0	0
CVRK01000994.1	0	0	0	0	0	0	22	0
CVRK01000995.1	0	0	1	0	40	0	574	0
CVRK01000997.1	0	0	0	0	0	0	0	0
CVRK01000998.1	0	0	0	0	0	0	133	0
CVRK01000999.1	0	0	0	0	0	0	13	0
CVRK01001000.1	0	0	0	0	0	0	4	0
CVRK01001001.1	0	0	0	0	0	0	7	0
CVRK01001002.1	0	0	0	0	0	0	2	0
CVRK01001003.1	0	0	0	0	0	0	11	0
CVRK01001004.1	0	0	0	0	0	0	29	0
CVRK01001005.1	0	0	0	0	0	0	17	0
CVRK01001006.1	0	0	0	0	0	0	20	0
CVRK01001007.1	0	0	0	0	0	0	1541	0
CVRK01001008.1	0	0	0	0	0	0	9	0
CVRK01001009.1	0	0	0	0	0	0	3	0
CVRK01001010.1	0	0	0	0	0	0	0	0
CVRK01001011.1	0	0	0	0	73	0	176	0
CVRK01001012.1	0	0	0	0	0	0	1	0
CVRK01001013.1	0	0	0	0	0	0	428	0
CVRK01001014.1	0	0	0	0	0	0	6	0
CVRK01001015.1	0	0	0	0	0	0	12	0
CVRK01001016.1	0	0	0	0	0	0	12	0
CVRK01001018.1	0	0	0	0	0	0	0	0
CVRK01001019.1	0	0	0	0	0	0	0	0
CVRK01001020.1	0	0	0	0	0	0	6	0
CVRK01001021.1	0	0	0	0	0	0	1	0
CVRK01001022.1	16	3	2	3	37	19	34	20
CVRK01001023.1	0	0	0	0	0	0	0	0
CVRK01001024.1	0	0	0	0	0	0	3	0
CVRK01001025.1	0	0	0	0	0	0	9	0
CVRK01001027.1	0	0	0	0	0	0	149	0
CVRK01001028.1	0	0	0	0	0	0	124	0
CVRK01001029.1	0	0	0	0	0	0	25	0
CVRK01001030.1	0	0	0	0	0	0	87	0
CVRK01001031.1	0	0	0	0	0	0	265	0
CVRK01001032.1	0	0	0	0	0	0	27	0
CVRK01001033.1	0	0	0	0	0	0	18	0
CVRK01001034.1	0	0	0	0	0	0	0	0
CVRK01001035.1	0	0	0	0	0	0	11	0
CVRK01001036.1	2	19	0	17	10	111	31	150
CVRK01001037.1	0	0	0	0	0	0	0	0
CVRK01001038.1	0	0	0	0	0	0	9	0
CVRK01001039.1	0	0	0	0	0	0	14	0
CVRK01001040.1	0	0	0	0	0	0	46	0
CVRK01001041.1	0	0	0	0	0	0	36	0
CVRK01001042.1	0	0	0	0	0	0	3	0
CVRK01001043.1	0	0	0	0	0	0	69	0
CVRK01001044.1	0	0	0	0	0	0	3	0
CVRK01001045.1	0	0	0	0	0	0	0	0
CVRK01001046.1	0	0	0	0	0	0	29	0
CVRK01001047.1	0	0	0	0	0	0	1	0
CVRK01001048.1	0	0	0	0	0	0	176	0
CVRK01001049.1	0	0	0	0	0	0	28	0
CVRK01001050.1	13	0	22	0	6	0	31	0
CVRK01001051.1	0	0	0	0	0	0	86	0
CVRK01001052.1	0	0	0	0	0	0	16	0
CVRK01001053.1	0	0	0	0	0	0	63	0
CVRK01001054.1	35	1	50	1	57	2	92	1
CVRK01001055.1	0	0	0	0	0	0	0	0
CVRK01001056.1	0	0	0	0	0	0	227	0
CVRK01001057.1	19	0	4	0	21	0	585	0
CVRK01001058.1	0	0	0	0	0	0	0	0
CVRK01001059.1	0	0	0	0	0	0	7	0
CVRK01001060.1	0	0	0	0	0	0	6	0
CVRK01001061.1	0	0	0	0	0	0	3	0
CVRK01001062.1	0	0	0	0	0	0	25	0
CVRK01001063.1	0	0	0	0	0	0	0	0
CVRK01001064.1	0	0	0	0	0	0	0	0
CVRK01001065.1	0	0	0	0	0	0	0	0
CVRK01001066.1	0	0	0	0	0	0	0	0
CVRK01001067.1	0	0	0	0	0	0	5	0
CVRK01001068.1	0	0	0	0	0	0	10	0
CVRK01001069.1	0	0	0	0	0	0	2	0
CVRK01001071.1	0	0	0	0	0	0	1	0
CVRK01001072.1	24	4	307	6	59	1	51	7
CVRK01001073.1	0	0	0	0	0	0	6	0
CVRK01001074.1	0	0	0	0	0	0	1127	0
CVRK01001075.1	0	0	0	0	0	0	4	0
CVRK01001076.1	0	0	0	0	0	0	13	0
CVRK01001077.1	0	0	0	0	0	0	0	0
CVRK01001078.1	0	0	0	0	0	0	3	0
CVRK01001079.1	0	0	0	0	0	0	16	0
CVRK01001080.1	0	0	0	0	0	0	0	0
CVRK01001081.1	0	0	0	0	0	0	2	0
CVRK01001082.1	0	0	0	0	0	0	71	0
CVRK01001083.1	0	0	0	0	0	0	0	0
CVRK01001084.1	0	0	0	0	0	0	0	0
CVRK01001085.1	0	0	0	0	0	0	0	0
CVRK01001086.1	0	0	0	0	0	0	119	0
CVRK01001087.1	0	0	0	0	0	0	0	0
CVRK01001088.1	0	0	0	0	0	0	18	0
CVRK01001089.1	0	0	0	0	0	0	126	0
CVRK01001090.1	0	0	0	0	0	0	202	0
CVRK01001091.1	0	0	0	0	0	0	1	0
CVRK01001092.1	0	0	0	0	0	0	343	0
CVRK01001093.1	0	0	0	0	0	0	20	0
CVRK01001094.1	0	0	0	0	0	0	0	0
CVRK01001095.1	0	0	0	0	0	0	18	0
CVRK01001096.1	0	0	0	0	0	0	9	0
CVRK01001097.1	0	0	0	0	0	0	0	0
CVRK01001098.1	0	0	0	0	0	0	0	0
